7.1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,6.1","सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1",और
11.1,.,.,-,-,-,-,-
8.3,विधिः,--,विधि{पुं;1;एक},विधि{पुं;1;एक},"कर्ता,9.1","विशेषणम्,9.1#विशेषणम्,6.1#कर्ता,9.1",विधि
8.1,अनिल-,अनिल-जित्-विधिः,अनिल,अनिल,"उपपद-तत्पुरुषः,8.2","उपपद-तत्पुरुषः,8.2",अनिल-
8.2,जित्-,--,जित्,जित्,"षष्ठी-तत्पुरुषः,8.3","षष्ठी-तत्पुरुषः,8.3",जित्-
4.1,रोगाः,रोगाः,रोग{पुं;1;बहु}/रोग{पुं;8;बहु},रोग{पुं;1;बहु},"कर्ता,5.1","सुप्_समुच्चितः,6.1#कर्ता,5.1",रोग
2.1,(रोधात्),रोधात्,रोध{पुं;5;एक},रोध{पुं;5;एक},"हेतुः,5.1","हेतुः5,9.1#हेतुः5,5.1#अपादानम्,5.1",रोकने_से
3.1,क्षववत्,क्षववत्,क्षव{अव्य;वत्}/क्षव{मतुप्;नपुं;1;एक}/क्षव{मतुप्;नपुं;2;एक},क्षव{अव्य;वत्},"उपमानम्,4.1","कर्म,9.1#सुप्_समुच्चितः,6.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,5.1#उपमानम्,4.1",क्षव
10.1,(तत्र),तत्र,तत्र{अव्य},तत्र{अव्य},"देशाधिकरणम्,9.1","देशाधिकरणम्,9.1",वहाँ
1.1,जृम्भायाः,जृम्भायाः,जृम्भा{स्त्री;6;एक}/जृम्भा{स्त्री;5;एक},जृम्भा{स्त्री;6;एक},"षष्ठीसम्बन्धः,2.1","हेतुः5,9.1#हेतुः5,5.1#अपादानम्,5.1#षष्ठीसम्बन्धः,8.3#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1",-
5.1,(जायन्ते),जायन्ते,जन्2{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;दिवादिः}/जन्2{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;दिवादिः},जन्2{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;दिवादिः},"अभिहित_कर्ता,4.1",-,उत्पन्न_होता_है
6.1,सर्वः,सर्वः,सर्व{सर्वनाम;पुं;1;एक},सर्व{सर्वनाम;पुं;1;एक},"विशेषणम्,8.3","विशेषणम्,9.1#विशेषणम्,8.3#कर्ता,5.1",सब
9.1,(हितः),हितः,हित{पुं;1;एक(धा1;क्त;जुहोत्यादिः)}/हित{पुं;1;एक(हि1;क्त;स्वादिः)},हित{पुं;1;एक(धा1;क्त;जुहोत्यादिः)},-,"विशेषणम्,8.3#विशेषणम्,6.1",हित
